mission,N_laps,position,velocity,acceleration,time,throttle,thrust,loadfactor,AOA,climb_pitch_angle,bank_angle,phase,battery_SoC,battery_voltage,Amps,motor_input_power
0,0,[-78.3926248    0.          63.33842881],[-12.96058641   0.          16.24815827],[-1.03798017  0.          0.66948698],6.199999999999994,0.9,5.910649031772785,0.6972128895575344,3.0,54.08328851855438,,1,95.7466539055995,24.458028648026282,49.66092327548604,0
0,0,[-79.69828251   0.          64.95514026],[-13.05657707   0.          16.16711445],[ 0.95990664  0.         -0.8104382 ],6.299999999999994,0.9,5.910649031772785,0.46386258884455334,2.0,53.42186295877634,,1,95.6790977362372,24.455999999999996,49.668558940515965,0
0,0,[-81.03358115   0.          66.54871905],[-13.35298637   0.          15.93578791],[ 2.964093    0.         -2.31326536],6.399999999999993,0.9,5.910649031772785,0.2321861547325775,1.0,52.075624193206,,1,95.61154172892621,24.455999999999996,49.67255984078093,0
0,0,[-82.41880909   0.          68.10378417],[-13.85227941   0.          15.55065121],[ 4.99293032  0.         -3.85136709],6.499999999999993,0.9,5.910649031772785,-3.722700739109042e-06,0.0,50.039535346741246,,1,95.5439853401307,24.452579308705186,49.67284033861286,0
0,0,[-83.87706765   0.          69.60699337],[-14.58258562   0.          15.03209207],[ 7.30306217  0.         -5.18559135],6.5999999999999925,0.9,5.910649031772785,-0.23758721437076058,-1.0,47.30584494868761,,1,95.4764276420991,24.444,49.6807519021832,0
0,0,[-85.42555953   0.          71.03897621],[-15.4849188    0.          14.31982832],[ 9.02333175  0.         -7.12263751],6.699999999999992,0.9,5.910649031772785,-0.46647845374689095,-2.0,43.86959733496582,,1,95.40886556058243,24.444,49.70141342794333,0
0,0,[-87.08011594   0.          72.37598905],[-16.54556412   0.          13.37012841],[10.60645318  0.         -9.49699912],6.799999999999992,0.9,5.910649031772785,-0.7186811510828239,-3.0,39.76140372624312,,1,95.341296286067,24.438000000000002,49.70670489021524,0
0,0,[-88.85422427   0.          73.59102189],[-17.74108331   0.          12.15032846],[ 11.95519196   0.         -12.1979995 ],6.8999999999999915,0.9,5.910649031772785,-0.9838344668810979,-4.0,34.940961133016636,,1,95.27371801270836,24.43726483392842,49.72553038445744,0
0,0,[-90.75799486   0.          74.65298502],[-19.03770592   0.          10.61963129],[ 12.96622607   0.         -15.30697164],6.999999999999991,0.9,5.910649031772785,-1.267561220124708,-5.0,29.406057449620818,,1,95.20612776138604,24.432000000000002,49.73584022342917,0
0,0,[-92.78664207   0.          75.54682194],[-20.28647208   0.           8.93836922],[ 12.48766167   0.         -16.81262073],7.099999999999991,0.9,5.910649031772785,-1.3108381109479055,-5.0,24.153693831606724,,1,95.1385221730651,24.42872952314263,49.75784582462081,0
0,0,[-94.9337187    0.          76.25644501],[-21.47076629   0.           7.09623068],[ 11.84294204   0.         -18.42138537],7.19999999999999,0.9,5.910649031772785,-1.3639584426912852,-5.0,18.778643499535676,,1,95.07089554053556,24.426,49.77999797305483,0
0,0,[-97.19077561   0.          76.76479739],[-22.5705691    0.           5.08352373],[ 10.99802816   0.         -20.1270695 ],7.29999999999999,0.9,5.910649031772785,-1.4277685304145369,-5.0,13.289063251075358,,1,95.00323325840753,24.426,49.81180533964901,0
0,0,[-99.54692096   0.          77.05395797],[-23.56145348   0.           2.89160584],[  9.90884374   0.         -21.91917898],7.39999999999999,0.9,5.910649031772785,-1.503070065471687,-5.0,7.6928158761742615,,1,94.9355589479165,24.414,49.82066041307916,0
0,0,[-101.9884398     0.           77.10536045],[-24.41518837   0.           0.51402476],[  8.53734887   0.         -23.77581077],7.499999999999989,0.9,5.910649031772785,-1.590725503887654,-5.0,1.9967014555519862,,1,94.86789588582553,24.411587846595815,49.83686337839172,0
0,0,[-104.49824762    0.           76.90009362],[-25.0980782    0.          -2.05266826],[  6.82889831   0.         -25.66693023],7.599999999999989,0.9,5.910649031772785,-1.691448800198036,-5.0,-3.7939024473023295,,1,94.80023475683782,24.407999999999998,49.840363892042696,0
0,0,[-107.05547799    0.           76.41937156],[-25.5723037    0.          -4.80722063],[  4.742255     0.         -27.54552367],7.699999999999989,0.9,5.910649031772785,-1.8059457845601383,-5.0,-9.67557907034376,,1,94.73256258243009,24.407999999999998,49.85582760569199,0
0,0,[-109.55519412    0.           76.41937156],[-24.99716135   0.           0.        ],[-0.02838647  0.          0.        ],7.799999999999988,0.5570154016531951,1.4583031579112198,0.9997729211638132,2.9741021738787876,,,2,94.70528638180606,24.407999999999998,20.095077008397958,0
0,0,[-112.05515392    0.           76.41937156],[-24.99959795   0.           0.        ],[-0.00402055  0.          0.        ],7.899999999999988,0.552745037634275,1.4699405816260473,0.9999678358715473,2.9741021738787876,,,2,94.678051175489,24.407999999999998,20.06487545040124,0
0,0,[-114.55511259    0.           76.41937156],[-24.99958676   0.           0.        ],[-0.00413235  0.          0.        ],7.999999999999988,0.5527619155926488,1.469887183197496,0.9999669414605361,2.9741021738787876,,,2,94.65081578298249,24.40493949883443,20.065012620941307,0
0,0,[-117.05507127    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.099999999999987,0.5528311572337665,1.4698874281809367,0.9999669455639498,2.9741021738787876,,,2,94.62358380635716,24.402,20.065011990712005,0
0,0,[-119.55502996    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.199999999999987,0.5528977523987239,1.469887427056991,0.9999669455451239,2.9741021738787876,,,2,94.59635510973455,24.402,20.065011993603378,0
0,0,[-122.05498864    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.299999999999986,0.5528977523970932,1.4698874270621476,0.9999669455452103,2.9741021738787876,,,2,94.56912641311196,24.4008865709196,20.06501199359011,0
0,0,[-124.55494732    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.399999999999986,0.5529229814982736,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.54189895889665,24.396,20.065011993590176,0
0,0,[-127.054906      0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.499999999999986,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.51467695730643,24.396,20.065011993590176,0
0,0,[-129.55486468    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.599999999999985,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.48745495571622,24.396,20.065011993590176,0
0,0,[-132.05482336    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.699999999999985,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.460232954126,24.396,20.065011993590176,0
0,0,[-134.55478204    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.799999999999985,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.43301095253575,24.396,20.065011993590176,0
0,0,[-137.05474073    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.899999999999984,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.40578895094552,24.396,20.065011993590176,0
0,0,[-139.55469941    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],8.999999999999984,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.37856694935529,24.396,20.065011993590176,0
0,0,[-142.05465809    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],9.099999999999984,0.5530337331527321,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.35134494776506,24.39215839087295,20.065011993590176,0
0,0,[-144.55461677    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],9.199999999999983,0.5531208324328696,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.32412723279104,24.386545276710965,20.065011993590176,0
0,0,[-147.05457545    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],9.299999999999983,0.5532481456846069,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.29691578114722,24.394756919435466,20.065011993590176,0
0,0,[-149.55453413    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],9.399999999999983,0.5530619140232151,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.26969516663442,24.38405085884559,20.065011993590176,0
0,0,[-152.05449282    0.           76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],9.499999999999982,0.55330474136949,1.469887427062124,0.9999669455452102,2.974102173878787,,,2,94.24248649835863,24.384,20.065011993590176,0
0,0,[-1.54550328e+02  1.24276140e-01  7.64193716e+01],[-24.9850793    2.49436887   0.        ],[ -3.56269925 -24.64372598   0.        ],9.599999999999982,0.7126776226981726,2.9345992528479163,2.7258114412028482,8.0,,68.4777056372357,3,94.19440196852116,24.38121807069705,35.45997439048513,0
0,0,[-157.02151251    0.49588389   76.41937156],[-24.50656252   4.94250884   0.        ],[ -4.91813165 -24.38569247   0.        ],9.699999999999982,0.6589877423736616,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,94.15361444458264,24.378,30.082223674633997,0
0,0,[-159.44355615    1.11114742   76.41937156],[-23.89433356   7.3526066    0.        ],[ -7.31634244 -23.77648312   0.        ],9.799999999999981,0.6590747334780774,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,94.1128323041789,24.378,30.082223674633997,0
0,0,[-161.79249672    1.96397966   76.41937156],[-23.04570762   9.68996184   0.        ],[ -9.6421695  -22.93204273   0.        ],9.89999999999998,0.6590747334780774,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,94.07205016377515,24.378,30.082223674633997,0
0,0,[-164.04509513    3.04594317   76.41937156],[-21.96908051  11.9314501    0.        ],[-11.8726024  -21.86072571   0.        ],9.99999999999998,0.6590747334780774,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,94.0312680233714,24.37312810740483,30.082223674633997,0
0,0,[-166.17906544    4.34633362   76.41937156],[-20.67510379  14.05489535   0.        ],[-13.9855745  -20.57313108   0.        ],10.09999999999998,0.6592064745208991,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.99049403319358,24.372,30.082223674633997,0
0,0,[-168.17329538    5.85228567   76.41937156],[-19.17657931  16.03928944   0.        ],[-15.96018126 -19.08199755   0.        ],10.19999999999998,0.6592369872283182,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.94972193023519,24.372,30.082223674633997,0
0,0,[-170.00805515    7.5489003    76.41937156],[-17.48833264  17.8649999    0.        ],[-17.77688704 -17.40207756   0.        ],10.29999999999998,0.6592369872283182,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.90894982727677,24.3670607411868,30.082223674633997,0
0,0,[-171.66519268    9.41939217   76.41937156],[-15.62706632  19.51396418   0.        ],[-19.41771839 -15.54999129   0.        ],10.399999999999979,0.6593706160698818,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.86818598724174,24.366,30.082223674633997,0
0,0,[-173.1283132    11.44525568   76.41937156],[-13.61119467  20.96986837   0.        ],[-20.86644184 -13.54406222   0.        ],10.499999999999979,0.659399320886833,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.82742392172867,24.366,30.082223674633997,0
0,0,[-174.38294142   13.60644809   76.41937156],[-11.46066158  22.21830858   0.        ],[-22.10872455 -11.40413588   0.        ],10.599999999999978,0.659399320886833,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.78666185621557,24.366,30.082223674633997,0
0,0,[-175.41666476   15.8815878    76.41937156],[-9.19674321 23.24693344  0.        ],[-23.13227608  -9.15138349   0.        ],10.699999999999978,0.659399320886833,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.74589979070251,24.366,30.082223674633997,0
0,0,[-176.21925615   18.24816585   76.41937156],[-6.84183748 24.04556633  0.        ],[-23.92696999  -6.80809251   0.        ],10.799999999999978,0.659399320886833,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.70513772518943,24.35989851587652,30.082223674633997,0
0,0,[-176.7827752    20.68276867   76.41937156],[-4.41924248 24.60630602  0.        ],[-24.48494403  -4.39744611   0.        ],10.899999999999977,0.6595644822681418,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.66438586689523,24.354,30.082223674633997,0
0,0,[-177.10164678   23.16130968   76.41937156],[-1.95292601 24.92360488  0.        ],[-24.80067792  -1.94329388   0.        ],10.999999999999977,0.6597242281649245,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.62364387627284,24.348,30.082223674633997,0
0,0,[-177.17271615   25.6592676    76.41937156],[ 0.53271161 24.99432372  0.        ],[-24.87104797   0.53008419   0.        ],11.099999999999977,0.659886801902767,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.58291192309576,24.348,30.082223674633997,0
0,0,[-176.99528019   28.15192905   76.41937156],[ 3.01307888 24.81776291  0.        ],[-24.69535798   2.99821792   0.        ],11.199999999999976,0.659886801902767,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.54217996991869,24.348,30.082223674633997,0
0,0,[-176.57109436   30.61463305   76.41937156],[ 5.46363645 24.39566922  0.        ],[-24.27534612   5.43668898   0.        ],11.299999999999976,0.659886801902767,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.50144801674162,24.342000000000002,30.082223674633997,0
0,0,[-175.9043553    33.02301501   76.41937156],[ 7.86013991 23.73221862  0.        ],[-23.61516776   7.82137252   0.        ],11.399999999999975,0.660049455785415,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.46072610100991,24.338811456589532,30.082223674633997,0
0,0,[-175.00165936   35.35324775   76.41937156],[10.1788796  22.83397491  0.        ],[-22.72135432  10.12867584   0.        ],11.499999999999975,0.6601359265790517,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.42000951941655,24.336,30.082223674633997,0
0,0,[-173.87193729   37.58227729   76.41937156],[12.39691523 21.7098248   0.        ],[-21.60274869  12.33577178   0.        ],11.599999999999975,0.6602121898721471,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.37929764113017,24.336,30.082223674633997,0
0,0,[-172.52636593   39.68805086   76.41937156],[14.49230281 20.37089     0.        ],[-20.27041772  14.42082459   0.        ],11.699999999999974,0.6602121898721471,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.33858576284378,24.336,30.082223674633997,0
0,0,[-170.9782576    41.64973514   76.41937156],[16.44431176 18.83041717  0.        ],[-18.73754273  16.36320595   0.        ],11.799999999999974,0.6602121898721471,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.29787388455739,24.336,30.082223674633997,0
0,0,[-169.24292839   43.44792233   76.41937156],[18.23363002 17.10364687  0.        ],[-17.01928912  18.14369903   0.        ],11.899999999999974,0.6602121898721471,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.257162006271,24.333400514756683,30.082223674633997,0
0,0,[-167.33754668   45.06482219   76.41937156],[19.84255509 15.20766279  0.        ],[-15.13265631  19.74468863   0.        ],11.999999999999973,0.6602827189313302,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.21645447668313,24.324,30.082223674633997,0
0,0,[-165.28096323   46.48443803   76.41937156],[21.25516917 13.16122272  0.        ],[-13.09630959  21.15033549   0.        ],12.099999999999973,0.6605378988952709,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.1757626732874,24.324,30.082223674633997,0
0,0,[-163.09352472   47.69272498   76.41937156],[22.45749667 10.98457297  0.        ],[-10.93039541  22.34673293   0.        ],12.199999999999973,0.6605378988952709,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.13507086989166,24.324,30.082223674633997,0
0,0,[-160.7968724    48.67772892   76.41937156],[23.43764243  8.69924809  0.        ],[-8.6563421  23.32204446  0.        ],12.299999999999972,0.6605378988952709,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.09437906649593,24.324,30.082223674633997,0
0,0,[-158.41372807   49.4297048    76.41937156],[24.18590945  6.32785779  0.        ],[-6.29664785 24.06662092  0.        ],12.399999999999972,0.6605378988952709,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.0536872631002,24.31858619014796,30.082223674633997,0
0,0,[-155.9676692    49.94121298   76.41937156],[24.6948948   3.89386325  0.        ],[-3.87465813 24.57309587  0.        ],12.499999999999972,0.6606849480105741,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,93.01300451650789,24.317999999999998,30.082223674633997,0
0,0,[-153.48289571   50.2071929    76.41937156],[24.95956286  1.42134503  0.        ],[-1.41433475 24.83645856  0.        ],12.599999999999971,0.6607008739505129,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,92.97232275055752,24.317999999999998,30.082223674633997,0
0,0,[-150.98399054   50.2250131    76.41937156],[24.97729517 -1.06523516  0.        ],[ 1.05998126 24.85410341  0.        ],12.69999999999997,0.6607008739505129,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,3,92.93164098460714,24.317999999999998,30.082223674633997,0
0,0,[-148.48403105   50.2250131    76.41937156],[24.99959491  0.          0.        ],[-0.00405093  0.          0.        ],12.79999999999997,0.5548104621347414,1.4698783735805923,0.9999675928517214,2.9741021738787876,,,5,92.9045059869332,24.31316834964388,20.06503528961235,0
0,0,[-145.98407138   50.2250131    76.41937156],[24.99959672  0.          0.        ],[-0.00403279  0.          0.        ],12.89999999999997,0.5549178999674423,1.4698872497617417,0.9999677379484954,2.9741021738787876,,,5,92.87737641148959,24.311999999999998,20.0650124497014,0
0,0,[-143.48411171   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],12.99999999999997,0.5549445799940542,1.4698872100190654,0.9999677372988317,2.9741021738787876,,,5,92.85024813959754,24.311999999999998,20.065012551941383,0
0,0,[-140.98415204   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.09999999999997,0.5549445799375748,1.4698872101970113,0.9999677373017406,2.9741021738787876,,,5,92.82311986770613,24.30911537059263,20.0650125514836,0
0,0,[-138.48419236   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.199999999999969,0.5550104321677564,1.4698872101962144,0.9999677373017274,2.9741021738787876,,,5,92.79599481459599,24.306,20.06501255148565,0
0,0,[-135.98423269   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.299999999999969,0.5550815694663227,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.7688732377371,24.306,20.065012551485648,0
0,0,[-133.48427302   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.399999999999968,0.5550815694663227,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.74175166087821,24.306,20.065012551485648,0
0,0,[-130.98431335   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.499999999999968,0.5550815694663227,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.7146300840193,24.306,20.065012551485648,0
0,0,[-128.48435368   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.599999999999968,0.5550815694663227,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.68750850716042,24.306,20.065012551485648,0
0,0,[-125.98439401   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.699999999999967,0.5550815694663227,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.66038693030153,24.306,20.065012551485648,0
0,0,[-123.48443434   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.799999999999967,0.5550815694663227,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.63326535344262,24.297315701887555,20.065012551485648,0
0,0,[-120.98447466   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.899999999999967,0.5552799656136631,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.60615346686015,24.294000000000004,20.065012551485648,0
0,0,[-118.48451499   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],13.999999999999966,0.5553557515208873,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.57904528006638,24.294000000000004,20.065012551485648,0
0,0,[-115.98455532   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.099999999999966,0.5553557515208873,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.55193709327258,24.294000000000004,20.065012551485648,0
0,0,[-113.48459565   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.199999999999966,0.5553557515208873,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.52482890647882,24.294000000000004,20.065012551485648,0
0,0,[-110.98463598   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.299999999999965,0.5553557515208873,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.49772071968503,24.29290349979553,20.065012551485648,0
0,0,[-108.48467631   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.399999999999965,0.5553808184172797,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.47061375640867,24.288,20.065012551485648,0
0,0,[-105.98471664   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.499999999999964,0.5554929441472513,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.44351226464744,24.288,20.065012551485648,0
0,0,[-103.48475697   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.599999999999964,0.5554929441472513,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.41641077288621,24.288,20.065012551485648,0
0,0,[-100.98479729   50.2250131    76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.699999999999964,0.5554929441472513,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.38930928112498,24.288,20.065012551485648,0
0,0,[-98.48483762  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.799999999999963,0.5554929441472513,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.36220778936372,24.288,20.065012551485648,0
0,0,[-95.98487795  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.899999999999963,0.5554929441472513,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.3351062976025,24.284797608362716,20.065012551485648,0
0,0,[-93.48491828  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],14.999999999999963,0.5555661959810774,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.30800837919398,24.281999999999996,20.065012551485648,0
0,0,[-90.98495861  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.099999999999962,0.5556302045732823,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.2809135824653,24.281999999999996,20.065012551485648,0
0,0,[-88.48499894  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.199999999999962,0.5556302045732823,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.25381878573661,24.281999999999996,20.065012551485648,0
0,0,[-85.98503927  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.299999999999962,0.5556302045732823,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.22672398900792,24.280788024729368,20.065012551485648,0
0,0,[-83.4850796   50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.399999999999961,0.5556579388489109,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.19963054464822,24.270081927951978,20.065012551485648,0
0,0,[-80.98511992  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.499999999999961,0.5559030524701216,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.17254904656626,24.27,20.065012551485648,0
0,0,[-78.48516025  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.59999999999996,0.5559049290254816,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.14546763990266,24.27,20.065012551485648,0
0,0,[-75.98520058  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.69999999999996,0.5559049290254816,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.11838623323906,24.27,20.065012551485648,0
0,0,[-73.48524091  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.79999999999996,0.5559049290254816,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.09130482657548,24.27,20.065012551485648,0
0,0,[-70.98528124  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.89999999999996,0.5559049290254816,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.0642234199119,24.27,20.065012551485648,0
0,0,[-68.48532157  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],15.99999999999996,0.5559049290254816,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,92.03714201324831,24.27,20.065012551485648,0
0,0,[-65.9853619   50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.09999999999996,0.5559049290254816,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,92.01006060658473,24.27,20.065012551485648,0
0,0,[-63.48540222  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.19999999999996,0.5559049290254816,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,91.98297919992113,24.27,20.065012551485648,0
0,0,[-60.98544255  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.29999999999996,0.5559049290254816,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,91.95589779325753,24.269884887332207,20.065012551485648,0
0,0,[-58.48548288  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.399999999999963,0.5559075656963894,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,91.92881651504112,24.26453291958973,20.065012551485648,0
0,0,[-55.98552321  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.499999999999964,0.5560301808470403,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,91.90174120875774,24.263999999999996,20.065012551485648,0
0,0,[-53.48556354  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.599999999999966,0.5560423931523426,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,91.87466649712671,24.263999999999996,20.065012551485648,0
0,0,[-50.98560387  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.699999999999967,0.5560423931523426,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,91.84759178549568,24.260479921585002,20.065012551485648,0
0,0,[-48.4856442   50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.79999999999997,0.556123072216907,1.469887210196218,0.9999677373017274,2.9741021738787876,,,5,91.82052100170458,24.258000000000003,20.065012551485648,0
0,0,[-45.98568453  50.2250131   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],16.89999999999997,0.5561799252802555,1.4698872101962182,0.9999677373017277,2.974102173878787,,,5,91.7934529851061,24.258000000000003,20.065012551485648,0
